emotion_num,gender,intensity,statement,repitation,path,emotion,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
8,female,2,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-01-06.wav,surprised,-595.102,37.478115,-28.538568,3.5306914,-8.871545,-12.550875,-17.995272,-12.692987,-9.339005,3.9232707,-15.332515,1.1348512,-7.1187663,-0.42615083,-3.4172943,2.7722342,-0.041984558,8.580368,3.442006,7.0531716,4.358161,1.4747807,-1.5782615,3.2248423,-0.2745373,2.8949556,-0.14748076,1.9221362,-2.215248,3.6255822,3.5863879,5.401675,4.6864076,4.6562524,2.1352682,4.5696764,0.36086622,2.4833052,4.106074,2.7650666
8,female,2,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-02-06.wav,surprised,-581.90796,38.789288,-26.81195,-4.389993,-8.690449,-13.089547,-15.701933,-14.348457,-10.508619,5.509393,-14.399141,-4.5374193,-6.5789576,-0.19495955,-5.4220557,2.7984803,1.9554607,7.8340526,1.0682603,1.7400444,3.011246,1.9404113,0.065666474,2.8383157,-3.436238,-1.3452549,-2.4082413,1.4904516,-1.9209892,3.1569245,0.8222348,5.965201,4.306138,3.5475543,0.8487076,1.4549785,-0.12409608,-0.25429574,0.7471592,1.5838966
1,male,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-01-07.wav,neutral,-653.68207,76.437935,1.8001677,22.461893,5.6143785,2.0474195,-10.296695,-3.5549655,-1.6890063,-0.5328491,-6.8399024,2.1677701,-0.53180814,-2.541139,-2.5801134,3.0486872,-8.477509,2.5293918,-4.6537886,-0.07594266,-7.476148,0.77066565,-4.1994214,-2.5810332,-3.025677,0.31271356,-2.873449,0.6810505,-3.861632,-1.1834863,-4.445669,-0.280484,-1.7562133,-1.3459218,-2.306809,-3.2174513,-5.18275,-3.5235498,-1.6166041,-0.45056748
1,male,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-02-07.wav,neutral,-651.2687,80.17041,2.200733,24.084007,5.561996,2.8978293,-10.890412,-3.5125175,-0.73095757,1.1289533,-6.492195,5.001932,1.1016246,-2.6027992,-0.8027754,3.7736347,-6.489603,6.4622884,-3.6283364,0.8399252,-5.9437704,0.6244618,-4.186544,-1.5557008,-3.4403665,3.109941,-3.1556044,3.4418926,-3.0888805,-0.42896593,-3.1734548,1.2786877,0.050995898,-0.09742523,-1.4519663,-3.2737653,-4.56625,-3.188915,-0.6899471,0.47351885
1,male,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-01-07.wav,neutral,-651.2887,69.09015,3.3101807,16.6898,6.4518914,1.7609693,-12.870709,-7.568481,-5.076644,-2.0865624,-8.54134,0.09201966,-2.1262293,-3.9615097,-5.6654277,1.8951725,-9.511044,1.3793895,-5.1302986,-3.3666835,-6.9608297,-1.0312836,-6.083052,-2.9780192,-5.317801,1.4140002,-4.599581,0.57434213,-6.237561,-2.8436306,-5.3604083,-1.8533239,-2.1064696,-1.657574,-3.4812481,-3.9617555,-3.3265426,-3.637234,-0.8830107,-0.9825905
1,male,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-02-07.wav,neutral,-651.09845,77.85758,7.8635406,21.401701,4.1219215,3.8311892,-11.488355,-2.9406781,0.5257405,-1.9807835,-5.1833057,4.57704,-1.0732142,-1.2841833,-0.67551684,2.8138547,-6.6555943,5.5994334,-4.370259,0.8968752,-6.3791466,2.1521351,-3.668316,-2.9290757,-1.7030517,2.255221,-3.2569857,1.7439244,-4.054137,-1.3677237,-4.033531,-0.28626743,-1.1261506,0.082348414,-2.7377656,-2.9499571,-4.8278346,-3.1807334,-0.8056543,0.40589762
2,male,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav,calm,-695.67706,82.2248,2.9737077,17.301386,10.174243,1.9003564,-8.574118,-2.8729532,-0.3158579,1.36842,-6.077793,5.5642743,0.13614349,-1.9024442,-1.0975366,2.3552096,-5.7578335,4.3309174,-1.9927143,1.1525666,-6.2839894,0.54397476,-3.2567158,-2.3669927,-2.412939,2.4792902,-2.185439,2.4586112,-3.9411426,-0.5741662,-3.6143334,0.74267393,0.5827321,-0.051967874,-2.542721,-3.8608186,-2.9742408,-2.365532,-1.0886483,-1.0711457
2,male,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-02-07.wav,calm,-706.46533,86.84811,-2.88784,16.577452,6.961597,2.7015994,-9.750409,-2.9821308,-1.2697191,1.9210151,-6.8364296,4.5775843,0.11415853,-1.885412,-2.470684,2.4245813,-8.411173,3.7442863,-3.3929477,-0.8275323,-5.114312,-0.18580157,-3.5354035,-2.1397789,-3.0150993,1.710227,-4.0417023,1.628496,-5.091533,-0.85762876,-4.929397,0.10279766,-0.2954315,0.34814012,-2.7289186,-3.6908066,-3.901217,-2.703508,-0.7496213,-0.9229412
2,male,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-01-07.wav,calm,-688.91583,89.28871,8.280545,24.265486,11.665913,13.977664,-6.009544,0.53648436,-0.98441976,6.5581727,-3.5946393,6.791942,3.0461876,3.3488693,-3.568758,8.401683,-4.301697,4.9219294,0.15253183,1.8072368,-3.560312,4.2207704,-3.4938197,2.4505222,-3.6843011,5.9512954,1.5836769,3.1353343,-0.49879906,0.5573354,-0.39214057,0.72890145,2.109057,0.828665,1.1823039,-1.7403599,-1.8178508,0.2994783,0.0040365057,0.52889043
2,male,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-02-07.wav,calm,-687.3661,84.04984,-2.4080288,17.74682,7.756799,5.928793,-8.358885,-6.605949,-3.714851,2.0874362,-8.369921,3.192714,0.7246865,-3.1213405,-3.0555627,4.6828732,-7.922457,3.8731043,-2.2005,-2.002544,-5.967126,0.8151299,-4.3148646,-1.1373826,-5.3474507,4.09865,-3.2241573,1.836855,-3.3139756,-2.5423293,-3.3553586,0.8116674,1.436741,-0.014185463,-0.5440204,-4.136927,-2.6088066,-3.529032,-1.0829513,-0.032990675
2,male,2,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-01-07.wav,calm,-633.4143,73.657974,-5.763057,30.241728,9.720605,3.4719415,-20.651255,-0.98093426,0.50511426,2.080437,-4.341042,6.1750154,-2.5254607,1.689945,-6.001486,5.764379,-6.0993476,7.00024,-4.0659227,1.577666,-6.8549833,6.437725,-4.9180303,2.2822452,-2.3588538,4.4117684,-3.1811914,4.315882,-4.6971455,-1.5073756,-3.2012718,-0.53070706,0.37623313,-0.87751645,-5.1585903,-4.702023,-3.2714548,-1.1451747,2.310225,0.57835066
2,male,2,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav,calm,-656.8585,73.05882,-5.606894,27.181986,1.2449008,5.288746,-14.041352,-9.850876,-6.687773,2.3252003,-9.622307,3.6855454,-2.5161045,-1.1946042,-9.803393,4.8327365,-8.864869,1.8883368,-3.4931755,-2.08657,-8.301326,0.25497106,-5.7799344,1.2240902,-4.9127045,5.5361986,-3.6346374,4.374151,-3.8898485,-1.8096718,-2.6590588,1.108685,0.18921936,-0.049432993,-4.1898875,-4.629211,-3.0885868,-3.2677982,-0.3350943,-1.5413308
2,male,2,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav,calm,-643.4718,76.25249,2.622077,24.371916,6.0929747,5.071001,-14.147607,-5.129866,-7.001538,0.7918829,-7.6112523,1.9197799,-3.0361795,-0.2443696,-9.717971,4.064082,-9.64247,-0.025420438,-6.427373,-2.2609084,-7.44329,1.8587443,-9.202419,0.9772148,-5.199213,2.9399226,-3.8585894,-0.08687575,-5.61058,-5.327937,-1.3480695,-3.234584,-0.915625,-4.3206267,-3.7328506,-4.653185,-3.541587,-0.81089926,0.12004672,-0.17844594
2,male,2,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-02-07.wav,calm,-670.14575,96.27423,-0.81358624,23.877472,5.4679523,3.082245,-15.429208,-6.5152354,-1.6133732,4.747659,-4.411108,4.284601,1.7533879,3.7034929,-4.751243,6.8488464,-11.879858,3.4265003,-2.7658477,-1.9011787,-6.469635,1.6640091,-6.093691,0.876774,-5.7879286,5.1352944,-6.456172,4.252189,-5.9366455,-2.9332683,-4.0717244,-1.8536587,-1.0866835,-1.6330137,-2.4275947,-5.927481,-6.0732417,-3.1081073,-2.140925,-1.7731942
3,male,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-01-07.wav,happy,-655.10925,79.28869,-9.634777,27.079027,7.682575,6.9434056,-7.6452637,-2.6457815,-2.1884763,8.181404,-4.7653236,6.5442095,2.4093518,-1.7262448,-1.2891405,8.792215,-5.9479566,6.462983,-0.46392843,-1.0234299,-3.6107328,0.8564455,-1.5151623,1.1178963,-4.4207206,5.5553646,-3.118481,3.0843794,-3.4840589,-1.4917257,-0.7713014,2.9945292,1.0390937,-0.6921393,-0.6126228,-3.8020008,-1.8313819,-0.5350775,1.8276402,-0.8616326
3,male,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-02-07.wav,happy,-639.19867,81.05294,-9.464291,18.877623,4.7622447,-2.3955495,-11.393057,-5.4901075,-1.7089766,2.0356092,-7.9996486,4.5858603,-0.1687665,-1.2495801,-1.6128731,1.1819602,-7.349797,2.3351216,-6.464837,-1.1647884,-7.3286066,-0.6473487,-2.3050544,-1.0847847,-2.2723575,1.3927368,-2.4756649,1.1486093,-4.7839174,-3.385822,-2.5391424,1.1224399,-0.34388882,-1.3284192,-1.5154867,-3.2325342,-2.9865425,-1.3317755,2.4284081,3.2780426
3,male,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-01-07.wav,happy,-615.9964,76.31533,-12.5410385,18.87708,3.8526797,1.5715786,-14.08152,-7.2346306,-3.6172092,4.0612445,-9.821582,4.0357633,2.1017778,-4.024621,-1.3668473,3.5328789,-8.942583,2.8010278,-5.117691,-2.6175742,-5.3836684,-0.07122273,-1.7917551,-0.32067102,-3.804945,3.5458262,-3.1759105,2.401345,-2.442754,-1.9510243,-0.6676356,1.3742898,0.42080316,0.84770834,1.5627984,1.1553241,3.4171612,5.4580827,7.8115025,3.982291
3,male,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-02-07.wav,happy,-615.9964,76.31533,-12.5410385,18.87708,3.8526797,1.5715786,-14.08152,-7.2346306,-3.6172092,4.0612445,-9.821582,4.0357633,2.1017778,-4.024621,-1.3668473,3.5328789,-8.942583,2.8010278,-5.117691,-2.6175742,-5.3836684,-0.07122273,-1.7917551,-0.32067102,-3.804945,3.5458262,-3.1759105,2.401345,-2.442754,-1.9510243,-0.6676356,1.3742898,0.42080316,0.84770834,1.5627984,1.1553241,3.4171612,5.4580827,7.8115025,3.982291
3,male,2,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-01-07.wav,happy,-484.51694,70.322235,-16.734613,12.868646,2.712523,-8.837243,-17.949268,-4.1803703,-14.514831,5.7088656,-8.568069,3.961521,2.144708,0.91572905,-3.0740042,5.3444133,-8.093221,4.9198003,-2.8205645,1.1458187,-5.7178016,0.580126,-1.6744237,1.2048086,1.8205979,6.2008896,1.6034083,7.5661297,3.0636594,6.1874337,6.4196944,8.459247,5.8670435,9.622339,7.758578,6.571303,3.0734382,2.3994706,5.2919736,6.4494815
3,male,2,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-02-07.wav,happy,-438.26016,53.74825,-17.879595,18.368214,-1.2782196,-7.586496,-19.140478,-2.0434895,-11.942355,3.2642584,-9.806612,1.6546971,-2.3987644,-1.6900537,-2.163397,2.2537658,-7.9644847,3.1291356,-4.7354994,0.90328753,-6.702035,-0.12796906,-1.7103621,1.8003172,1.8965528,7.8905087,3.4751937,8.711154,6.23715,6.121628,5.718107,7.003269,4.27854,4.85049,3.6005497,2.4489067,0.20986316,1.105575,1.389882,1.7061872
3,male,2,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-01-07.wav,happy,-492.86664,69.44276,-23.780037,14.494628,1.862633,-12.711406,-15.355213,-6.9304333,-15.712503,6.8857217,-13.581052,2.2331781,-2.7446358,-1.0165476,-8.131949,1.2107483,-11.896213,1.5031036,-4.766045,-3.7899358,-7.1332026,-0.9156432,-2.861879,-1.2602996,-0.467473,3.675294,-1.5659503,3.6029983,1.5231364,3.723402,5.052898,10.182162,9.3037405,9.564685,6.003177,1.899205,1.9912957,3.7668135,6.5017333,4.438229
3,male,2,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-02-07.wav,happy,-455.1802,53.405556,-16.225563,10.534359,4.2271514,-5.859191,-21.094603,0.5557373,-11.774495,3.8035605,-7.7135825,0.03468755,-0.18968545,-1.0681509,-2.694039,3.3121204,-12.016662,3.0765357,-4.816911,-0.8270118,-5.986026,-0.51637334,-0.7699638,0.83924,6.4352617,11.695673,11.477401,14.564047,6.717185,7.5928235,3.5801709,4.9000025,2.0197136,5.661437,4.950827,1.6797289,1.4799579,1.1062208,2.1882744,1.5413607
4,male,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-01-07.wav,sad,-725.07556,76.08533,-2.127234,15.280152,3.500829,1.788569,-8.280761,-7.2150064,-9.543678,1.14519,-8.231601,-3.0038624,-3.5131516,-0.55408305,-4.5939,1.7252692,-8.399106,-0.05362133,-1.8449432,-2.006571,-5.947496,-1.3354489,-7.139203,-0.60912246,-5.3384533,1.6162271,-4.3640223,0.37712777,-2.6148996,-3.2238538,-2.8811872,-1.8895978,-0.053309385,-1.7615389,-0.35705408,-2.6516447,-2.7784479,-1.6123083,-0.25316644,2.0676692
4,male,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-02-07.wav,sad,-697.3658,84.63598,4.10278,20.935862,11.447811,2.3165677,-2.7424002,-6.7668247,-6.529023,3.774601,-5.9412613,2.2948272,1.9882128,0.49011877,-1.476665,5.6268435,-8.265937,2.3392687,-0.002618056,-0.36978722,-3.8777843,-0.9629129,-3.3784468,-1.4908357,-3.6193402,3.166914,-2.2895877,3.02545,-0.7679069,-0.51213217,-1.9164851,-0.2687465,0.205494,-0.13705727,1.5301355,-2.1865895,-2.5589955,-3.0157037,-1.7684356,-0.2716507
4,male,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav,sad,-710.20044,80.62658,5.568673,14.812261,3.0859828,3.760937,-8.280966,-7.796606,-9.420943,2.1112008,-9.332019,-1.2986361,-1.6909084,-2.7799518,-3.995654,4.6985316,-10.774993,1.372557,-3.4973257,-1.5563427,-4.5435944,-1.106677,-5.509793,-2.903798,-5.5074916,2.101201,-5.184579,1.3755534,-2.6723664,-2.695479,-2.7263396,-2.2676563,-1.1618799,-0.9756022,-0.5078251,-3.7120588,-2.0706475,-3.166717,-1.4037839,1.1519406
4,male,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-02-07.wav,sad,-626.66833,78.782585,-6.7659683,18.618927,3.309824,-5.3013806,-10.10778,-9.536748,-12.942456,2.170544,-10.953928,2.910599,-2.266652,-5.4835224,-5.073617,2.3720794,-13.315775,1.94716,-3.683137,-1.8477542,-7.590347,-3.6067603,-5.6457114,-2.8032088,-5.6110606,2.2401395,-5.5895786,2.0026164,-4.095394,-2.816354,-3.4622123,-1.2282177,-0.97277904,-0.7411277,-0.29744375,-3.2004697,-4.393616,-3.452083,-0.9380181,-0.6251814
4,male,2,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-01-07.wav,sad,-598.2404,77.740425,-13.022222,18.372515,9.844838,-7.751635,-20.234735,-4.8291097,-21.074207,-5.9463906,-15.009474,-4.69126,-5.202808,-5.6252856,-7.377509,-0.16843082,-8.032794,0.111502975,-5.8363266,-0.08825845,-10.944518,-2.0241044,-3.3677518,-6.169844,-1.9145651,0.2624792,-1.9748359,1.3992466,1.9881063,-0.82450366,0.7856479,2.6141703,2.5593307,3.3577812,3.2655287,-1.3611169,0.7812399,0.67894137,4.1485147,2.9267833
4,male,2,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-02-07.wav,sad,-603.3384,64.17639,-1.9702924,16.214514,6.7743096,-7.203719,-12.61898,-1.5156267,-13.296964,0.88902485,-9.3169155,-4.3438354,-2.4394882,-1.6943885,-5.911161,1.7687404,-6.847564,2.873609,-0.9396829,1.7387424,-3.321508,0.08258976,0.0030616622,-2.557005,3.3718445,1.649823,1.1828035,5.015335,3.9086576,3.822412,2.9759529,5.0779834,4.80527,5.113185,4.3668623,2.9771528,4.5409555,5.5441117,6.931803,7.177208
4,male,2,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-01-07.wav,sad,-569.9554,59.520634,-1.5883647,14.543082,4.4031234,1.4717256,-18.06886,-4.760342,-13.643466,-3.1396983,-11.6261,-3.4029357,-1.3948352,-2.718811,-5.167014,2.9993744,-10.087744,1.4325576,-0.34503108,-0.6971801,-5.226892,-0.9368115,-0.083519965,-4.380079,-2.1494324,3.0440588,-1.7398633,4.5264597,2.4396393,2.045271,1.4725945,5.584857,5.734183,7.1588593,7.5381627,4.8319693,5.5977807,4.745534,6.997652,5.4855185
4,male,2,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-02-07.wav,sad,-599.18164,59.537422,-2.0577059,14.914074,8.319904,-6.065106,-17.575485,-3.2299776,-19.194302,-2.174087,-10.014467,-5.3956933,-4.477817,-3.857872,-10.569292,1.2915641,-11.0813265,0.4794282,-1.4462278,-2.127405,-5.8888607,-2.2797675,-2.6725292,-5.4907594,-1.6384196,1.3472375,-2.6640959,1.7156463,-0.42883587,-0.7173677,0.16173121,1.9687419,2.9085917,3.1813045,2.294119,-1.5102003,0.43396175,-0.9396728,3.4712768,3.6190164
5,male,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-01-07.wav,angry,-517.87354,54.760086,-13.512974,19.470257,1.6407154,-2.904771,-4.168166,-5.7648187,-9.1629505,8.380497,-5.0261846,0.36140072,4.2803764,0.23292449,-6.098144,8.016398,-10.286918,3.0562766,-3.6023214,-0.5075161,-4.7885404,1.896415,-4.8677115,2.4790134,-3.1374593,3.730574,-2.1128511,3.631803,-0.23686518,-0.35814637,1.1563445,0.6298613,0.41010144,4.638604,6.885876,7.8163724,3.8283381,3.4351397,1.9133456,4.761466
5,male,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-02-07.wav,angry,-431.63654,44.458492,-15.1331,15.588423,-0.27112046,-9.008825,-6.100348,-1.781239,-8.796922,5.711201,-6.1670012,0.9446483,-0.01131315,-1.330813,-4.574517,4.8103485,-9.355327,2.7487097,-2.5002244,1.4130015,-4.1152053,2.6621237,-0.819932,2.9706585,1.2720238,8.410571,4.9004803,14.240411,9.511053,9.03382,4.779106,3.4294388,3.2789955,5.1429935,4.8515463,3.8801134,1.6861267,1.8776234,1.9578676,1.609677
5,male,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-01-07.wav,angry,-591.45996,60.786625,2.035824,20.260223,3.5398006,-0.5205952,-5.5259204,-6.199769,-8.870942,3.3255496,-7.270137,0.3102415,2.606489,-2.6142352,-5.178843,5.0363755,-9.984794,2.8469825,-1.7800616,-2.7975514,-6.1502514,-0.16083276,-8.026268,-2.3637207,-6.0311236,0.7035296,-4.2733483,-0.86360466,-1.1895992,-2.7298613,-3.0138452,-2.747444,-1.9350727,-1.5167282,-0.66967577,-3.202763,-3.5504298,-4.424777,-3.6306367,-1.9588304
5,male,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-02-07.wav,angry,-511.5925,52.316216,-5.1397543,17.087017,-3.083554,-6.5394554,-8.078029,-7.2333603,-7.2656455,2.1514578,-7.6109147,2.3365471,-1.7202854,-2.8320982,-4.7191734,1.671748,-11.641411,1.5299698,-4.5096745,-0.11720267,-7.9040074,-0.9161256,-4.9743395,-4.508392,-3.2104034,0.015887266,-4.8882127,-0.019645603,-2.1825564,-1.0295358,-0.24578537,1.279848,0.47630107,2.1159904,1.7383523,0.56279105,-0.8362074,-1.8865582,-0.7374521,0.06248051
5,male,2,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-01-07.wav,angry,-433.60968,47.655945,-8.912919,18.346298,5.391337,-6.0558295,-8.805552,2.598144,-8.980379,7.6348767,-3.6400812,4.7171226,3.000322,3.4964955,-1.0865787,7.849944,-5.868926,3.63716,-1.2683673,1.4845606,-1.9078999,0.94386584,1.1106073,1.6019614,1.1025926,8.536114,1.3784885,8.931927,5.5094333,4.5543513,5.2955523,4.930269,3.4551148,5.9611435,6.3915963,5.553706,3.8593688,2.894195,4.31428,4.236315
5,male,2,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-02-07.wav,angry,-366.40674,37.480305,-16.36856,16.071531,1.5492091,-11.004626,-8.071745,4.0537996,-10.081214,6.2497144,-5.5520325,1.8493631,-0.05636515,0.7495207,-2.3111398,5.823734,-5.839704,2.7416317,-0.88642097,1.8105896,-2.42012,3.0383196,1.6062623,2.456143,1.7630725,6.780519,3.5116446,10.060843,6.630186,5.6409016,7.133109,6.4156594,4.864925,5.8530416,5.9839,3.8140595,3.4324026,1.3185642,2.2057905,2.3246086
5,male,2,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav,angry,-355.0061,25.979057,-26.21479,7.1725163,-5.0117693,-12.65849,-10.107873,-5.7546787,-17.315805,6.059264,-9.301817,-0.65915686,-3.315667,0.06373435,-3.4101317,4.5044804,-3.1083434,4.7098107,-1.2289852,3.5228822,0.21774054,6.1560206,3.097229,4.99957,-1.3626884,4.817375,1.2208735,4.265792,0.6036599,3.1650019,2.984749,5.100141,2.1814098,1.7980593,2.197225,3.4079392,2.5319784,1.9337246,-0.75463915,1.3320434
5,male,2,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-02-07.wav,angry,-369.92188,32.801052,-22.588783,11.844729,-0.94382006,-9.568679,-9.424206,-2.776584,-18.11666,7.8491173,-7.200156,-2.4062476,-2.8705072,2.6378741,-8.668127,3.1443174,-9.020114,0.2109395,-0.1966779,3.428734,0.28988305,6.5391736,0.34878474,8.917823,4.143495,10.508454,8.261601,9.733059,4.1464605,6.4609075,4.397345,4.0158873,1.0229106,2.3620749,3.0655658,4.4717298,2.3089986,3.0388405,1.8047221,2.1416247
6,male,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-01-07.wav,fearful,-652.12384,62.178448,-5.769346,17.605474,3.3812835,-0.9998804,-11.687482,-9.194097,-11.817165,4.188669,-6.762226,-0.14517918,1.2722223,3.3056638,-4.474731,3.950889,-7.6163206,0.42342135,-1.4968483,-1.8573602,-7.351792,-1.3456832,-3.2085435,0.88744444,-3.7176993,3.8414996,-1.8289217,4.538971,1.0519092,-0.5979218,0.5148926,3.7746878,3.8674076,5.0353923,7.6943374,6.6274495,7.9649296,8.972496,7.715039,8.889453
6,male,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-02-07.wav,fearful,-635.56775,58.65588,-11.402311,12.12786,1.2459925,-6.210804,-17.02259,-9.096446,-14.1504,2.2693152,-9.269016,-2.7655678,-1.880875,-5.9150796,-3.6234758,1.8913676,-9.685799,1.7795584,-7.315834,-2.276286,-8.0593605,-1.5787023,-3.4285069,-3.0191395,-2.4856424,3.1390135,-1.8338289,2.93594,0.19967578,0.38357675,2.6784503,7.357657,6.507251,8.865306,10.434853,6.139229,5.9216247,4.495593,7.60585,7.4131403
6,male,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-01-07.wav,fearful,-653.3395,52.57495,-3.1417081,14.180643,2.8733926,-3.9291084,-15.248288,-6.111033,-11.146377,-1.8178039,-5.600963,0.26026455,-1.9435813,-2.998983,-2.4526207,0.8845359,-8.395265,2.4367123,-3.7196958,-0.3056625,-8.484033,-1.8258525,-3.2606058,-2.7670424,-2.0091872,-0.22866432,-0.56004214,0.18622728,-0.5172886,-1.2943112,-3.2429597,0.29121777,-0.40419313,3.4392517,5.267225,5.8503475,5.1035604,5.2814775,7.086556,8.770887
6,male,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-02-07.wav,fearful,-644.41833,46.97902,-1.8678378,9.441987,-1.4968077,-6.058312,-16.392334,-11.201838,-11.458564,-4.19813,-11.349394,-0.59795254,-5.729315,-2.7010722,-6.080646,-2.4891608,-8.454434,-1.7205586,-7.578884,-3.614711,-11.830832,-3.2167175,-5.114475,-5.5928054,-5.5837054,-2.304643,-5.191788,-2.7508037,-3.3653212,-3.996982,-3.3690286,1.2155006,-0.07927265,2.7710745,3.9084246,3.7031245,2.6526706,4.114979,5.8861084,5.9161587
6,male,2,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav,fearful,-477.1878,38.127182,-22.297245,4.767443,-6.028431,-12.991573,-17.936993,-9.355559,-16.02991,-5.0459156,-12.767521,-0.67897713,-5.6759677,-0.7449124,-3.7493722,0.9853987,-6.418707,4.0993357,-4.6122847,5.5528145,2.2131379,10.556757,9.623076,6.6788073,-0.08809618,4.1734667,0.28849036,5.9983993,5.0027204,2.0596542,-0.09841535,4.5354543,2.0554242,4.48667,2.8189075,0.30118626,-1.222396,0.56742084,4.900712,5.105146
6,male,2,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-02-07.wav,fearful,-523.1073,36.01672,-15.9503145,6.874689,-7.2282863,-14.488949,-14.256354,-1.6125376,-14.070907,-4.365321,-7.598027,-5.2460155,-6.804237,3.0297246,-5.9607716,2.6577063,-5.2404656,2.3171842,2.6625988,3.955262,0.0783786,3.7885702,1.2446477,5.16552,6.151587,14.666396,7.794855,9.569779,2.2686095,1.5584108,3.4000611,3.693846,1.4806051,1.2645196,2.4026508,2.6451452,2.4424295,2.4976437,5.444204,4.184233
